runID,water_depth_min,water_depth_max,wedge_slope,source_depth,SSP_source,source_in_duct,duct_type,surface_duct,surface_duct_depth,surface_duct_SSP,bottom_duct,bottom_duct_depth,bottom_duct_width,bottom_duct_SSP,waveguide,CHmax_axis,SSP_CHmax,deep_CH_axis,deep_CH_SSP,shallow_CH_axis,shallow_CH_SSP,profile,bottom_type,num_rays,criterion,residual,runtime
2611,50,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,2500,0,14.3735,10.9879
2612,50,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,3000,0,14.3963,13.0845
2613,50,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,3500,0,12.2151,15.2749
2614,50,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,4000,0,12.3519,17.3034
2615,50,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,4500,0,10.4321,19.448
2616,50,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,5000,0,10.4535,21.4476
2617,50,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,6000,0,8.7468,25.9712
2618,50,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,7000,0,7.2516,29.8146
2619,50,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,8000,0,6.2146,33.575
2620,50,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,9000,0,5.7003,38.0813
2621,50,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,10000,0,4.803,42.5608
2622,50,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,12500,0,2.3532,53.9575
2623,50,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,15000,0,2.0817,63.7495
2624,50,50,0,15,1524.8042,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,20000,1,0,268.9455
2625,50,50,0,15,1524.8042,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,500,0,4.4153,7.3333
2626,50,50,0,15,1524.8042,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,1000,0,2.2454,14.1568
2627,50,50,0,15,1524.8042,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,1500,0,1.5517,20.9292
2628,50,50,0,15,1524.8042,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,2000,0,1.2691,27.8061
2629,50,50,0,15,1524.8042,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,2500,1,1.0484,34.5005
2630,50,50,0,30,1523.9682,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,20000,1,0,265.1297
2631,50,50,0,30,1523.9682,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,500,0,4.44,7.233
2632,50,50,0,30,1523.9682,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,1000,0,2.5825,13.9544
2633,50,50,0,30,1523.9682,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,1500,0,1.768,20.7244
2634,50,50,0,30,1523.9682,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,2000,0,1.3301,27.3943
2635,50,50,0,30,1523.9682,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,2500,1,1.0443,33.7847
2636,50,50,0,15,1524.8042,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,20000,1,0,99.6645
2637,50,50,0,15,1524.8042,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,500,0,3.6768,2.9533
2638,50,50,0,15,1524.8042,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,1000,0,1.9256,5.3987
2639,50,50,0,15,1524.8042,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,1500,0,1.5575,7.8881
2640,50,50,0,15,1524.8042,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,2000,0,1.5226,10.6684
2641,50,50,0,15,1524.8042,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,2500,0,1.4115,12.9659
2642,50,50,0,15,1524.8042,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,3000,0,1.2891,15.2459
2643,50,50,0,15,1524.8042,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,3500,0,1.1247,18.0799
2644,50,50,0,15,1524.8042,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,4000,1,1.0089,20.4363
2645,50,50,0,30,1523.9682,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,20000,1,0,100.9926
2646,50,50,0,30,1523.9682,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,500,0,4.1656,3.0533
2647,50,50,0,30,1523.9682,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,1000,0,3.0663,5.4957
2648,50,50,0,30,1523.9682,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,1500,0,2.34,8.0924
2649,50,50,0,30,1523.9682,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,2000,0,1.7494,10.5767
2650,50,50,0,30,1523.9682,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,2500,0,1.2272,12.9479
2651,50,50,0,30,1523.9682,1,BD,0,NaN,NaN,1,0,50,1524.9647,0,NaN,NaN,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,3000,1,0.95178,15.7565
2652,50,1500,2,15,1524.8042,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,20000,1,0,200.034
2653,50,1500,2,15,1524.8042,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,500,0,1.2968,5.755
2654,50,1500,2,15,1524.8042,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,1000,1,0.85659,10.589
2655,50,1500,2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,20000,1,0,199.3911
2656,50,1500,2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,500,0,1.2206,5.6581
2657,50,1500,2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,1000,1,0.95603,10.38
2658,50,1500,2,50,1520.8018,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,20000,1,0,195.6084
2659,50,1500,2,50,1520.8018,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,500,0,2.0193,5.5528
2660,50,1500,2,50,1520.8018,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,1000,0,1.1216,10.4083
2661,50,1500,2,50,1520.8018,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,1500,1,0.8851,15.278
2662,50,1500,2,70,1517.8908,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,20000,1,0,194.6521
2663,50,1500,2,70,1517.8908,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,500,0,2.5765,5.4879
2664,50,1500,2,70,1517.8908,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,1000,0,1.485,10.2908
2665,50,1500,2,70,1517.8908,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,1500,1,0.89086,14.9925
2666,50,1500,2,100,1514.256,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,20000,1,0,186.547
2667,50,1500,2,100,1514.256,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,500,0,2.6586,5.3667
2668,50,1500,2,100,1514.256,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,1000,0,1.0618,9.7765
2669,50,1500,2,100,1514.256,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,1500,1,0.8399,14.6741
2670,50,1500,2,150,1510.0492,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,20000,1,0,180.2406
2671,50,1500,2,150,1510.0492,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,500,0,1.7695,5.1569
2672,50,1500,2,150,1510.0492,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,1000,1,0.76009,9.6961
2673,50,1500,2,200,1507.6162,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,20000,1,0,174.7963
2674,50,1500,2,200,1507.6162,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,500,0,1.5174,5.0583
2675,50,1500,2,200,1507.6162,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,1000,1,0.78806,9.4049
2676,50,1500,2,300,1504.3159,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,20000,1,0,168.5566
2677,50,1500,2,300,1504.3159,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,500,1,0.90228,4.9588
2678,50,1500,2,15,1524.8042,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,20000,1,0,144.5962
2679,50,1500,2,15,1524.8042,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,500,0,1.403,4.1684
2680,50,1500,2,15,1524.8042,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,1000,1,0.86939,7.8032
2681,50,1500,2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,20000,1,0,144.1584
2682,50,1500,2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,500,0,1.3259,4.1827
2683,50,1500,2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,1000,1,0.96438,7.6986
2684,50,1500,2,50,1520.8018,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,20000,1,0,141.7944
2685,50,1500,2,50,1520.8018,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,500,0,1.9933,4.1664
2686,50,1500,2,50,1520.8018,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,1000,0,1.1161,7.7064
2687,50,1500,2,50,1520.8018,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,1500,1,0.8851,11.1908
2688,50,1500,2,70,1517.8908,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,20000,1,0,141.1492
2689,50,1500,2,70,1517.8908,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,500,0,2.5334,4.0646
2690,50,1500,2,70,1517.8908,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,1000,0,1.4608,7.6151
2691,50,1500,2,70,1517.8908,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,1500,1,0.88609,11.0839
2692,50,1500,2,100,1514.256,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,20000,1,0,138.0346
2693,50,1500,2,100,1514.256,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,500,0,2.6345,4.074
2694,50,1500,2,100,1514.256,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,1000,0,1.0618,7.5032
2695,50,1500,2,100,1514.256,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,1500,1,0.8399,10.8994
2696,50,1500,2,150,1510.0492,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,20000,1,0,133.6654
2697,50,1500,2,150,1510.0492,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,500,0,1.7625,3.969
2698,50,1500,2,150,1510.0492,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,1000,1,0.76009,7.2228
2699,50,1500,2,200,1507.6162,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,20000,1,0,131.1342
2700,50,1500,2,200,1507.6162,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,500,0,1.4253,3.8624
2701,50,1500,2,200,1507.6162,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,1000,1,0.7511,7.2179
2702,50,1500,2,300,1504.3159,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,20000,1,0,126.9707
2703,50,1500,2,300,1504.3159,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,500,0,1.6694,3.798
2704,50,1500,2,300,1504.3159,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,2,1000,1,0.89169,6.9073
2705,150,1500,-2,15,1524.8042,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,20000,1,0,147.8562
2706,150,1500,-2,15,1524.8042,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,500,0,23.4569,4.2589
2707,150,1500,-2,15,1524.8042,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,1000,0,21.021,7.899
2708,150,1500,-2,15,1524.8042,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,1500,0,20.0184,11.6868
2709,150,1500,-2,15,1524.8042,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,2000,0,18.7462,15.3682
2710,150,1500,-2,15,1524.8042,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,2500,0,16.8469,19.0748
2711,150,1500,-2,15,1524.8042,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,3000,0,15.5866,22.779
2712,150,1500,-2,15,1524.8042,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,3500,0,14.6967,26.7215
2713,150,1500,-2,15,1524.8042,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,4000,0,13.3962,30.1022
2714,150,1500,-2,15,1524.8042,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,4500,0,13.0018,33.9019
2715,150,1500,-2,15,1524.8042,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,5000,0,11.8465,37.4531
2716,150,1500,-2,15,1524.8042,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,6000,0,10.779,45.0833
2717,150,1500,-2,15,1524.8042,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,7000,0,8.1023,52.5077
2718,150,1500,-2,15,1524.8042,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,8000,0,8.0689,58.8842
2719,150,1500,-2,15,1524.8042,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,9000,0,8.0879,67.0122
2720,150,1500,-2,15,1524.8042,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,10000,0,5.1674,74.6707
2721,150,1500,-2,15,1524.8042,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,12500,0,3.5848,92.7718
2722,150,1500,-2,15,1524.8042,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,15000,0,4.7559,111.4528
2723,150,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,20000,1,0,144.0467
2724,150,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,500,0,22.5978,4.0601
2725,150,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,1000,0,20.9011,7.8072
2726,150,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,1500,0,20.1025,11.3944
2727,150,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,2000,0,17.6262,14.765
2728,150,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,2500,0,16.1292,18.4563
2729,150,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,3000,0,15.9412,22.2829
2730,150,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,3500,0,14.4962,25.0967
2731,150,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,4000,0,13.2891,29.6084
2732,150,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,4500,0,12.2534,33.0371
2733,150,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,5000,0,10.8241,35.9717
2734,150,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,6000,0,10.1872,43.4412
2735,150,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,7000,0,8.8369,51.0244
2736,150,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,8000,0,8.152,57.9018
2737,150,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,9000,0,6.2109,65.458
2738,150,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,10000,0,5.1603,73.3657
2739,150,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,12500,0,5.1753,90.3619
2740,150,1500,-2,30,1523.9618,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,15000,0,3.5867,108.7919
2741,150,1500,-2,50,1520.8018,0,NaN,0,NaN,NaN,0,NaN,NaN,NaN,1,899.3994,1491.9547,NaN,NaN,NaN,NaN,North Pacific Ocean Spring,1,20000,1,0,141.514
