,water_depth_min,water_depth_max,wedge_slope,source_depth,bottom_type,len_slope,SLD_depth,SLD_avgrad,DC_axis,DC_top,DC_bot,DC_avgrad_top,DC_avgrad_bot,SSP_wmin,SSP_wmax,SSP_src,SSP_dcax,SSP_dcb,SSP_dct,SSP_sld,Autumn,Spring,Summer,Winter,Labrador-Sea,Mediterranean-Sea,North-Pacific-Ocean,Norwegian-Sea,South-Atlantic-Ocean,South-Pacific-Ocean
2140,900,900,0,200,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464.190938,1464.190938,1480.021992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2141,1050,1500,2,150,1,12886.0,0.0,0.0,500.0,50.0,1500.0,-0.02786806242424262,0.009067539000000128,1479.239414,1483.729102,1478.130469,1474.661563,1483.729102,1484.245547,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2142,750,1500,2,15,1,21477.0,50.0,0.02309990714285927,0.0,0.0,0.0,0.0,0.0,1476.9211325,1483.729102,1483.180547,0.0,0.0,0.0,1484.245547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2143,350,1500,2,200,2,32932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1502.4461525,1493.63168,1507.569883,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2144,750,750,0,30,1,0.0,70.0,0.03275364999999937,0.0,0.0,0.0,0.0,0.0,1469.775625,1469.775625,1482.526172,0.0,0.0,0.0,1483.143242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2145,250,1500,-2,200,1,35795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.781719,1483.827578,1475.662422,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2146,600,1500,2,30,2,25773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1473.751055,1470.076484,1486.766367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2147,450,1500,-2,300,2,30068.0,0.0,0.0,500.0,150.0,900.0,-0.008094420000000225,0.008260937499999841,1474.888125,1483.797305,1475.786211,1474.533672,1477.838047,1477.366719,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2148,50,1500,2,30,2,41523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1463.768867,1482.35875,1463.674258,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2149,1050,1050,0,200,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1464.4809375,1464.4809375,1478.931289,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2150,900,1500,-2,15,2,17182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477.717695,1483.827578,1490.0001175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2151,600,1500,2,200,2,25773.0,0.0,0.0,150.0,0.0,1200.0,-0.06783950399999927,0.01287235809523801,1517.753789,1531.869609,1513.510469,1513.334883,1526.850859,1526.793047,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2152,750,750,0,70,2,0.0,0.0,0.0,125.0,20.0,500.0,-0.05824202733333382,0.01886406000000079,1473.825254,1473.825254,1468.336797,1465.369141,1472.388281,1472.135078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2153,900,1500,2,15,2,17182.0,50.0,0.02309990714285927,0.0,0.0,0.0,0.0,0.0,1478.001875,1483.729102,1483.180547,0.0,0.0,0.0,1484.245547,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2154,150,150,0,50,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.236367,1469.236367,1470.440625,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2155,1200,1500,-2,50,2,8591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1492.84082,1493.999375,1524.978359,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2156,250,1500,2,150,1,35795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.636797,1493.63168,1509.872969,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2157,450,450,0,15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1515.9096485,1515.9096485,1526.732051,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2158,600,1500,2,70,2,25773.0,0.0,0.0,150.0,0.0,1200.0,-0.06783950399999927,0.01287235809523801,1517.753789,1531.869609,1515.840469,1513.334883,1526.850859,1526.793047,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2159,150,150,0,15,1,0.0,70.0,0.03275364999999937,0.0,0.0,0.0,0.0,0.0,1482.862813,1482.862813,1481.864004,0.0,0.0,0.0,1483.143242,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2160,1050,1500,2,300,2,12886.0,0.0,0.0,250.0,70.0,1500.0,-0.06172942708333329,0.005886812499999905,1481.3721875,1485.604453125,1478.7901171875,1478.2459375,1485.604453125,1487.220546875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2161,750,750,0,100,1,0.0,0.0,0.0,100.0,15.0,750.0,-0.1369757733333282,0.0113831207142854,1519.6938475,1519.6938475,1512.183359,1512.183359,1519.6938475,1519.959336,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2162,1200,1500,-2,300,2,8591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.181367,1470.175508,1480.994766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2163,900,1500,-2,150,1,17182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491.953711,1493.553242,1510.056563,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2164,350,1500,2,100,1,32932.0,0.0,0.0,125.0,20.0,500.0,-0.05824202733333382,0.01886406000000079,1469.7944535,1482.290938,1465.510234,1465.369141,1472.388281,1472.135078,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2165,750,1500,2,150,1,21477.0,0.0,0.0,250.0,70.0,1500.0,-0.06172942708333329,0.005886812499999905,1481.38818359375,1485.604453125,1479.143125,1478.2459375,1485.604453125,1487.220546875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2166,350,350,0,50,1,0.0,0.0,0.0,125.0,50.0,350.0,-0.07356388666666666,0.00712086200000067,1514.7195505,1514.7195505,1517.786484,1512.989531,1514.7195505,1517.786484,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2167,350,1500,-2,70,2,32932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.5143945,1483.797305,1478.139609,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2168,900,1500,-2,200,1,17182.0,0.0,0.0,150.0,0.0,1200.0,-0.06783950399999927,0.01287235809523801,1521.970781,1531.869609,1513.510469,1513.334883,1526.850859,1526.793047,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2169,900,1500,-2,200,2,17182.0,300.0,0.03504988119047561,0.0,0.0,0.0,0.0,0.0,1464.51418,1470.175508,1480.354609,0.0,0.0,0.0,1480.994766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2170,350,1500,2,150,1,32932.0,200.0,0.030869508888888,0.0,0.0,0.0,0.0,0.0,1476.107734,1483.719805,1478.550234,0.0,0.0,0.0,1479.334844,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2171,1050,1050,0,150,2,0.0,0.0,0.0,500.0,100.0,1050.0,-0.01741874666666667,0.008323365454545888,1479.239414,1479.239414,1478.130469,1474.661563,1479.239414,1480.315234,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2172,150,150,0,70,1,0.0,0.0,0.0,70.0,50.0,100.0,-0.01411130000000185,0.01135286666666768,1465.659844,1465.659844,1463.486641,1463.486641,1463.827227,1463.768867,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2173,600,600,0,200,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495.954844,1495.954844,1507.463828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2174,350,1500,2,70,2,32932.0,300.0,0.03504988119047561,0.0,0.0,0.0,0.0,0.0,1480.8268165,1470.175508,1476.967695,0.0,0.0,0.0,1480.994766,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
